0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
13.745578919543147,16.174094647545747,18.385652541584555,20.56168404746398,22.807517295452257,25.14974820783396,27.562668126471873,30.014694220566525,32.49269197090211,34.999067457768405,37.54401004716045,40.14246052916177,42.815798277443804,45.59976424014126,48.575564989917524
11.514591087073418,13.887543215900731,16.176770480901673,18.58606300400553,21.10762791745092,23.658384473901727,26.205784800395037,28.75163158158472,31.306327119640066,33.88162019834884,36.49018965192219,39.147292104920645,41.87415913795655,44.706283443328715,47.72420845620624
13.951651484814587,16.931816828123836,19.72713347517511,22.419967982307107,25.046984175900906,27.6300925829357,30.184203604134368,32.71859893241683,35.2333331249339,37.71132673161047,40.11843700156863,42.43275383425211,44.684545385619344,46.970718071605084,49.459059715655705
16.147848190443174,18.581413227428605,20.799612241714264,22.989672917202874,25.260167194802385,27.634547350812447,30.078973577721115,32.55677169985372,35.05438280689761,37.57503865877645,40.12953120944347,42.73316730099797,45.40763740087399,48.18905932197488,51.15916894204975
14.764134019124489,17.1564738909295,19.327975448603272,21.48519408828453,23.74590615029724,26.125036046840044,28.57739396734063,31.06388116163197,33.57272662089693,36.10804030142089,38.68013509364977,41.30320053356317,43.99772748364159,46.79875841040546,49.78703048560414
15.01285895644519,17.545791450565147,19.87475506413921,22.14738649229937,24.449664622244057,26.820159777250563,29.258627430917752,31.746610800213784,34.26901090401121,36.822225822983164,39.41205551292644,42.05097109341055,44.75899456995689,47.57109201572296,50.56793042516557
13.904286790677288,16.376719075677002,18.650816589133594,20.901180326711575,23.227584414048255,25.656847753118043,28.15974674653756,30.69796036437038,33.2542695252085,35.82930606476186,38.432474328524165,41.07851367537513,43.789133684776786,46.60085048817313,49.59581264841165
15.143744371174094,17.782299633024643,20.272112055720417,22.746745931662428,25.25756806694141,27.803345382755793,30.364246794735287,32.92905279140229,35.498673974262374,38.08097844102204,40.68763301379776,43.334094433652176,46.04241488063558,48.84938998876257,51.83755895155985
15.170267102564393,18.163613698262175,20.97070537288134,23.67238015276759,26.30394973358454,28.88633397937588,31.43453608863262,33.961097273691415,36.47678953624481,38.981544004922284,41.401539473245954,43.40947874394178,44.89582519198307,47.02379191332406,49.80796478039414
16.388825365882997,19.3659121314954,22.15058515397923,24.823973303804355,27.421905249690038,29.966007531474336,32.47179885844051,34.95075966815332,37.40766895360293,39.831402093488784,42.18586243374823,44.43144269751081,46.58522990521732,48.76077616157038,51.157387942830525
13.582231386632529,16.059947573028964,18.338932829339516,20.58986600811583,22.909889127417763,25.326441625356807,27.813741013780877,30.3360740942117,32.876842830179996,35.43683915752237,38.025813413687885,40.658950309669116,43.35835793315346,46.16081972241863,49.148668150833984
12.582811119027546,15.220438456277186,17.698437465409523,20.143258016562733,22.607026097864633,25.09856046929844,27.607959767732453,30.127505072520567,32.65806258711509,35.207069660796485,37.78613695921996,40.410853728171276,43.10337145125899,45.90042874480452,48.88430945336374
13.531707338997105,15.97861114395482,18.21017084509288,20.39835934515545,22.64351924340479,24.97623639062013,27.378385730262174,29.82221606226524,32.294440218013364,34.79652765206436,37.33822261532788,39.9344055762105,42.60650922250194,45.39030570289756,48.3668998436373
17.79332330987218,20.83217294209106,23.686399951139958,26.435699001966437,29.1150532070417,31.74533229293764,34.34150405706865,36.91581506555673,39.478085993422724,42.028816408674196,44.53084366358636,46.877953378058116,49.00641221759878,51.06206468126496,53.35799862286665
15.48959855498945,18.47104889019859,21.26726411286295,23.9609123501251,26.588967894185643,29.17375293580222,31.73113819634188,34.273507818174075,36.81005702202569,39.34375477803676,41.864480949304344,44.34775300451851,46.78265573668184,49.21835657560257,51.798270666318224
14.983846345186645,17.64909475434809,19.74993510707634,21.51154549136843,23.492099092711584,25.79999018723528,28.248027739147673,30.729392363184022,33.225795200810026,35.744636729334424,38.298687673022314,40.90374510710985,43.581505871297004,46.367940517418866,49.344486311666614
15.664586367293946,18.651969385164062,21.454398061880585,24.154250909453545,26.788310087892576,29.378748122966652,31.941285527126773,34.48779994096079,37.02465132595279,39.542218282380986,41.99473130895133,44.31446621523504,46.50113512772051,48.67654811941913,51.062897004715374
